"state","city","bedroom","bath","acre_lot","house_size","price","price_in_K"
"Massachusetts","Hancock",3,2,1.3,1888,490000,490
"Connecticut","Simsbury",4,3,1.17,2500,499900,500
"Connecticut","Burlington",4,5,2.3,3319,773261,773
"Connecticut","Burlington",4,4,1.62,3134,682469,682
"Connecticut","Canton",4,3,0.58,2352,375000,375
"Connecticut","Plainville",3,1,0.14,1238,169900,170
"Connecticut","Canton",4,3,2.27,3011,649000,649
"Connecticut","Plainville",3,2,0.5,2164,170000,170
"Massachusetts","Pittsfield",4,1,0.24,1350,179900,180
"Massachusetts","Pittsfield",4,3,0.29,2511,219900,220
"Connecticut","Farmington",4,4,1.06,3753,849900,850
"Connecticut","Farmington",4,5,0.63,3570,749900,750
"Connecticut","Canton",3,2,0.33,1324,179900,180
"Connecticut","Canton",5,3,1.11,3348,474900,475
"Connecticut","Bristol",3,3,0.35,1565,374900,375
"Connecticut","Simsbury",4,3,1.09,2902,4e+05,400
"Connecticut","Plainville",3,3,0.28,1478,349900,350
"Connecticut","New Hartford",3,2,0.44,1491,224550,225
"Massachusetts","Williamstown",1,4,4.2,9800,579900,580
"Connecticut","Farmington",3,3,0.52,1714,492000,492
"Massachusetts","Pittsfield",3,2,0.08,1120,149900,150
"Connecticut","Burlington",4,2,1.23,1613,369000,369
"Connecticut","Avon",4,5,115,6964,5995000,5995
"Connecticut","Burlington",3,3,1.52,1402,449600,450
"Connecticut","Avon",5,5,0.92,3826,630000,630
"Massachusetts","Pittsfield",2,1,0.18,1040,217900,218
"Massachusetts","North Adams",5,2,0.24,2623,119900,120
"Connecticut","Bristol",3,2,0.37,1338,175000,175
"Connecticut","Plainville",4,2,0.24,1530,199900,200
"Massachusetts","Pittsfield",3,2,0.21,1230,165000,165
"Connecticut","Canton",3,3,1.5,2075,359900,360
"Massachusetts","North Adams",3,2,0.08,1950,149900,150
"Connecticut","Avon",4,2,1.21,1952,4e+05,400
"Connecticut","Farmington",3,3,0.54,2202,499900,500
"Connecticut","Simsbury",4,3,0.73,2962,624900,625
"Connecticut","Farmington",4,3,0.55,3508,799900,800
"Massachusetts","Pittsfield",3,1,0.32,1105,59900,60
"Connecticut","Simsbury",3,3,4.48,2157,389900,390
"Connecticut","Plainville",3,2,0.21,1395,204900,205
"Connecticut","New Hartford",2,2,1.2,1396,264800,265
"Connecticut","Bristol",4,2,0.37,2352,339900,340
"Connecticut","Canton",4,3,1.62,2893,450000,450
"Connecticut","Avon",4,3,0.71,2341,479900,480
"Connecticut","Simsbury",4,3,0.57,2000,399900,400
"Connecticut","Simsbury",5,5,1.2,3856,799900,800
"Connecticut","Avon",4,4,0.74,3400,699900,700
"Massachusetts","Pittsfield",6,3,0.26,2800,285000,285
"Connecticut","Avon",4,4,3.5,4632,1199000,1199
"Connecticut","Farmington",2,2,0.46,768,237500,238
"Connecticut","Farmington",4,4,0.65,2743,475000,475
"Connecticut","Bloomfield",3,3,0.94,2222,379900,380
"Connecticut","Simsbury",3,3,1,2180,395000,395
"Connecticut","Simsbury",3,3,1.14,2219,4e+05,400
"Connecticut","Avon",4,3,0.84,2614,499000,499
"Massachusetts","Williamstown",4,2,0.41,1545,549000,549
"Connecticut","Avon",4,2,0.48,1729,4e+05,400
"Connecticut","Bloomfield",4,5,1.5,3004,650000,650
"Connecticut","Simsbury",3,3,2.09,1307,325000,325
"Connecticut","New Hartford",4,3,2,2459,525000,525
"Connecticut","New Hartford",4,2,1.7,1673,309900,310
"Connecticut","Plainville",4,2,0.32,1593,244900,245
"Massachusetts","Clarksburg",2,2,3.8,1215,315000,315
"Connecticut","Avon",2,2,0.66,1824,399900,400
"Connecticut","Simsbury",4,4,0.61,2391,4e+05,400
"Connecticut","Canton",5,4,2.16,3713,539000,539
"Massachusetts","Pittsfield",4,3,0.76,2582,589900,590
"Connecticut","Plainville",3,1,0.16,912,140000,140
"Connecticut","Farmington",3,3,1.3,2512,474000,474
"Connecticut","Farmington",3,5,1.04,3371,589000,589
"Connecticut","Farmington",4,4,0.69,3096,575000,575
"Connecticut","Plainville",3,2,0.47,1130,239900,240
"Connecticut","Avon",4,5,2.01,2888,519900,520
"Connecticut","Farmington",3,3,0.28,1132,339900,340
"Connecticut","Avon",4,3,1.02,2380,499000,499
"Connecticut","New Hartford",1,1,1.33,461,224500,224
"Connecticut","Simsbury",4,3,0.77,2468,4e+05,400
"Connecticut","Bristol",3,1,0.3,1056,225000,225
"Connecticut","Bristol",3,2,0.28,1094,299900,300
"Massachusetts","Williamstown",4,3,0.45,2822,7e+05,700
"Connecticut","Bristol",3,1,0.26,912,199900,200
"Connecticut","Simsbury",3,1,0.17,1248,229900,230
"Massachusetts","Pittsfield",4,2,0.22,1870,159900,160
"Connecticut","Plainville",4,3,1,2682,4e+05,400
"Connecticut","Farmington",3,2,0.65,1200,329000,329
"Connecticut","Avon",3,3,1.1,1806,419999,420
"Connecticut","Simsbury",5,3,0.92,2672,375000,375
"Massachusetts","Pittsfield",6,4,0.22,2448,175000,175
"Connecticut","Farmington",5,5,1.94,4547,969900,970
"Connecticut","Plainville",3,2,0.26,1512,325000,325
"Connecticut","Plainville",4,2,0.21,1827,250000,250
"Massachusetts","Pittsfield",3,2,0.17,1144,119900,120
"Connecticut","Canton",4,3,2.3,2608,390000,390
"Connecticut","Plainville",2,1,0.23,798,199900,200
"Connecticut","Farmington",4,5,2.7,4313,899900,900
"Massachusetts","Pittsfield",2,2,0.18,1455,159000,159
"Connecticut","Farmington",4,4,0.47,3100,675000,675
"Massachusetts","Clarksburg",3,1,2.8,1520,126000,126
"Massachusetts","Pittsfield",4,2,0.18,2023,213900,214
"Connecticut","Avon",3,2,0.42,1650,379900,380
"Connecticut","Farmington",3,3,0.21,1901,439000,439
"Connecticut","Canton",3,3,2.41,2318,415990,416
"Connecticut","Canton",3,2,0.77,1196,3e+05,300
"Connecticut","Farmington",4,2,0.46,1516,359000,359
"Connecticut","Bristol",3,3,0.35,1744,309900,310
"Connecticut","Bristol",3,2,0.35,1190,350000,350
"Connecticut","Plainville",2,2,0.15,864,185000,185
"Massachusetts","North Adams",3,1,0.11,1548,229000,229
"Massachusetts","Lee",4,4,3.34,3381,599000,599
"Connecticut","Plainville",2,1,0.23,1201,185900,186
"Connecticut","Farmington",5,3,0.98,2500,499900,500
"Connecticut","Burlington",3,2,0.41,1242,299900,300
"Connecticut","Bristol",4,3,0.36,2400,384900,385
"Connecticut","Simsbury",4,4,2,3723,799000,799
"Connecticut","Avon",4,4,1.35,2512,439000,439
"Connecticut","Avon",5,5,1.83,4642,929995,930
"Connecticut","Plainville",4,2,0.34,1920,329000,329
"Connecticut","Burlington",3,3,1.04,1702,368000,368
"Connecticut","Avon",3,3,1.69,2440,424900,425
"Connecticut","New Hartford",3,2,1.44,1440,775000,775
"Connecticut","Plainville",3,2,0.27,1246,249900,250
"Massachusetts","Pittsfield",6,2,0.16,2220,784900,785
"Massachusetts","Clarksburg",4,2,0.93,1404,249900,250
"Massachusetts","Clarksburg",2,1,1,672,59900,60
"Connecticut","Plainville",3,3,1.91,2456,449000,449
"Connecticut","Bloomfield",3,3,1.06,2408,374990,375
"Connecticut","Farmington",3,2,0.35,2108,399000,399
"Connecticut","Bristol",3,2,0.3,1711,299900,300
"Connecticut","Canton",3,2,0.8,2046,359000,359
"Connecticut","Simsbury",4,3,0.98,2260,469900,470
"Connecticut","Simsbury",3,2,0.58,1762,379000,379
"Connecticut","Simsbury",4,3,0.97,2735,545000,545
"Connecticut","Bristol",3,2,0.35,922,269900,270
"Connecticut","Simsbury",4,3,0.92,1916,424900,425
"Connecticut","Bristol",3,1,0.35,1144,269900,270
"Massachusetts","Pittsfield",5,3,0.51,5023,699900,700
"Connecticut","Plainville",3,3,0.34,1556,289900,290
"Connecticut","Avon",2,1,0.49,1024,239000,239
"Connecticut","Simsbury",5,3,0.86,1768,4e+05,400
"Connecticut","Avon",4,5,0.7,3620,699900,700
"Massachusetts","Williamstown",3,2,0.41,1684,359900,360
"Connecticut","Simsbury",3,1,0.7,978,214900,215
"Connecticut","Burlington",3,2,0.18,912,239000,239
"Connecticut","Canton",4,3,1.03,2246,325000,325
"Connecticut","Winchester",3,1,0.18,1874,204900,205
"Connecticut","Simsbury",4,5,1.16,4144,995000,995
"Massachusetts","Pittsfield",5,4,0.16,3071,299900,300
"Connecticut","Avon",4,3,3.84,3100,895000,895
"Connecticut","Burlington",4,3,0.57,1498,279900,280
"Massachusetts","North Adams",4,2,0.1,1822,49999,50
"Connecticut","Simsbury",3,2,1.1,1582,349900,350
"Massachusetts","Pittsfield",3,2,0.18,1750,289500,290
"Massachusetts","Westfield",5,2,0.6,2700,375000,375
"Connecticut","Plainville",3,2,0.29,1056,269900,270
"Connecticut","Granby",3,1,0.78,1120,249900,250
"Massachusetts","Pittsfield",5,2,0.2,2304,389000,389
"Connecticut","Canton",3,2,0.59,1678,319900,320
"Connecticut","Granby",4,4,2,2532,499000,499
"Connecticut","Avon",4,5,2.76,4372,875000,875
"Massachusetts","Springfield",4,2,0.27,2104,259799,260
"Massachusetts","Hampden",3,2,1.1,1905,307900,308
"Massachusetts","Springfield",4,2,0.13,1644,229900,230
"Connecticut","Enfield",4,3,0.26,2187,299900,300
"Connecticut","Enfield",3,3,0.77,2250,349900,350
"Massachusetts","Ludlow",4,1,0.24,1173,289900,290
"Connecticut","Enfield",4,2,0.38,1940,309900,310
"Connecticut","Enfield",3,1,0.29,1056,239900,240
"Connecticut","Enfield",4,2,0.75,1768,309900,310
"Massachusetts","Springfield",3,2,0.55,1365,249900,250
"Massachusetts","Springfield",3,1,0.23,876,198000,198
"Massachusetts","Springfield",3,3,0.17,1576,364999,365
"Connecticut","Enfield",4,3,0.4,2292,379900,380
"Massachusetts","Wilbraham",3,3,3.11,2275,599000,599
"Massachusetts","Monson",3,3,2.04,2775,465000,465
"Connecticut","Enfield",5,3,0.35,2064,349900,350
"Connecticut","Enfield",3,2,0.36,1064,229900,230
"Connecticut","Enfield",3,3,0.5,1904,319900,320
"Connecticut","Somers",3,2,27,1248,1700000,1700
"Massachusetts","Springfield",6,3,0.36,3048,350000,350
"Connecticut","Enfield",3,1,0.25,988,179950,180
"Connecticut","Somers",3,2,2.66,1896,229900,230
"Connecticut","Enfield",3,1,0.29,1180,270000,270
"Massachusetts","Springfield",2,1,0.14,1024,199900,200
"Massachusetts","Springfield",3,2,0.16,1181,244900,245
"Massachusetts","Springfield",4,4,0.44,2032,429900,430
"Massachusetts","Springfield",3,2,0.11,1056,219900,220
"Massachusetts","Springfield",3,1,0.23,1234,270000,270
"Massachusetts","Springfield",4,2,0.13,1690,239999,240
"Massachusetts","Springfield",3,1,0.26,1103,259900,260
"Massachusetts","Springfield",3,2,0.14,1799,299000,299
"Connecticut","Somers",4,3,1.38,2532,589900,590
"Massachusetts","Ludlow",4,2,0.23,1420,315000,315
"Massachusetts","Springfield",3,2,0.5,1520,339900,340
"Massachusetts","Palmer",3,1,0.73,1250,269900,270
"Massachusetts","Springfield",4,3,0.22,2734,435000,435
"Massachusetts","Springfield",4,2,0.18,1596,279900,280
"Massachusetts","Springfield",3,1,0.17,1085,219900,220
"Massachusetts","Wilbraham",4,4,5.29,5042,465000,465
"Massachusetts","Wilbraham",1,1,1.63,996,199000,199
"Massachusetts","Springfield",2,1,0.11,744,130000,130
"Connecticut","Enfield",3,2,0.3,1168,234900,235
"Massachusetts","Springfield",5,3,0.12,1782,279900,280
"Connecticut","Enfield",3,3,0.39,1234,339900,340
"Massachusetts","Springfield",3,2,0.11,1542,269900,270
"Massachusetts","Springfield",3,2,0.23,1369,265000,265
"Connecticut","Enfield",2,1,0.26,1078,249900,250
"Massachusetts","Springfield",3,2,0.11,1586,250000,250
"Massachusetts","Springfield",3,2,0.18,1392,299000,299
"Connecticut","Enfield",2,1,0.85,1380,195000,195
"Connecticut","Enfield",5,2,0.23,1918,275000,275
"Massachusetts","West Springfield",3,2,0.4,1322,279900,280
"Massachusetts","Springfield",3,1,0.1,1428,139000,139
"Massachusetts","Wilbraham",4,3,1.1,2628,569000,569
"Massachusetts","Springfield",2,1,0.19,1024,239000,239
"Massachusetts","Ludlow",4,1,0.23,1740,324900,325
"Massachusetts","Springfield",4,1,0.28,1200,239900,240
"Massachusetts","Longmeadow",3,3,0.69,3704,674900,675
"Massachusetts","Monson",3,3,2.9,2700,799900,800
"Connecticut","Enfield",4,3,0.3,1804,299000,299
"Massachusetts","Wilbraham",4,3,2.52,2960,650000,650
"Massachusetts","Springfield",5,2,0.13,2652,285000,285
"Massachusetts","Springfield",3,1,0.22,1040,249900,250
"Massachusetts","Springfield",3,1,0.41,1100,250000,250
"Massachusetts","Wilbraham",3,2,0.64,1826,350000,350
"Massachusetts","Springfield",3,1,0.32,1082,275000,275
"Massachusetts","Longmeadow",4,4,0.69,3562,649900,650
"Massachusetts","Monson",3,3,2,2934,239900,240
"Massachusetts","Springfield",3,2,0.17,1442,259900,260
"Connecticut","Enfield",3,2,1.03,1414,279900,280
"Connecticut","Enfield",3,2,0.28,1696,269900,270
"Massachusetts","Hampden",5,3,0.75,2996,449000,449
"Massachusetts","Springfield",4,2,0.06,1194,199999,200
"Massachusetts","Hampden",5,3,1.73,2354,399900,400
"Massachusetts","Springfield",3,2,0.21,1508,309900,310
"Massachusetts","Wilbraham",3,2,0.92,1840,4e+05,400
"Massachusetts","Palmer",4,4,0.25,2492,250000,250
"Massachusetts","Springfield",6,2,0.14,2580,299999,300
"Massachusetts","Westfield",4,1,0.17,1454,259900,260
"Massachusetts","Westfield",3,2,0.55,1728,399900,400
"Connecticut","Tolland",5,4,0.73,2132,359999,360
"Connecticut","Hebron",4,2,2,2093,199000,199
"Connecticut","Coventry",2,1,0.11,963,89000,89
"Connecticut","South Windsor",3,2,4.1,1306,250000,250
"Connecticut","Vernon",6,2,0.32,2600,199900,200
"Connecticut","East Windsor",4,1,6.7,2116,229900,230
"Connecticut","Bolton",4,1,0.23,1040,169900,170
"Connecticut","South Windsor",3,2,4.5,1345,265000,265
"Connecticut","Vernon",4,3,0.16,2055,229000,229
"Connecticut","Ellington",4,2,0.48,2500,219900,220
"Connecticut","Manchester",6,3,0.28,2624,249900,250
"Connecticut","Vernon",4,1,0.28,1152,165000,165
"Connecticut","East Hartford",4,2,0.48,1267,199900,200
"Connecticut","Manchester",6,2,1.26,1808,325000,325
"Connecticut","Vernon",5,5,0.26,6890,275000,275
"Connecticut","Coventry",3,2,5.49,1288,164900,165
"Connecticut","East Hartford",3,2,0.71,1476,209900,210
"Connecticut","Stafford",2,1,0.36,1352,140000,140
"Connecticut","Stafford",4,2,0.94,1629,220000,220
"Connecticut","East Hartford",3,1,0.47,1040,195000,195
"Connecticut","Manchester",3,3,0.48,2289,459900,460
"Connecticut","Glastonbury",4,4,1.64,5073,849999,850
"Connecticut","Ellington",3,2,0.17,2028,185000,185
"Connecticut","Manchester",4,3,1.28,2147,390000,390
"Connecticut","Vernon",3,1,0.18,1214,186829,187
"Connecticut","Manchester",3,2,0.25,2235,215000,215
"Connecticut","Coventry",5,2,0.63,1666,259900,260
"Connecticut","South Windsor",3,1,0.25,1672,184900,185
"Connecticut","Manchester",4,3,0.47,2600,449900,450
"Connecticut","Ellington",2,2,0.1,1306,389900,390
"Connecticut","Stafford",3,3,3.96,2118,520000,520
"Connecticut","Vernon",4,2,0.31,1576,193500,194
"Connecticut","Glastonbury",5,5,0.7,4494,699900,700
"Connecticut","Manchester",3,2,0.16,998,199900,200
"Connecticut","Manchester",4,4,0.15,2170,349900,350
"Connecticut","Stafford",4,2,0.23,2432,299000,299
"Connecticut","South Windsor",5,4,0.66,3634,550000,550
"Connecticut","Manchester",4,1,0.15,1080,109900,110
"Connecticut","Manchester",3,2,0.49,1374,173000,173
"Connecticut","Manchester",5,2,0.26,1294,140000,140
"Connecticut","Manchester",4,1,0.21,1116,195000,195
"Connecticut","Columbia",6,3,16.77,2610,660000,660
"Connecticut","Vernon",2,1,0.15,744,149900,150
"Connecticut","Stafford",4,2,3,3284,324900,325
"Connecticut","Manchester",3,2,0.17,1775,194900,195
"Connecticut","Manchester",4,4,0.6,3040,499000,499
"Connecticut","South Windsor",3,2,0.86,1040,239900,240
"Connecticut","Manchester",3,2,0.51,1380,249500,250
"Connecticut","Manchester",5,3,0.1,1874,270000,270
"Connecticut","South Windsor",3,2,0.45,1056,259900,260
"Connecticut","Manchester",4,2,0.12,2338,269900,270
"Connecticut","Ellington",3,2,0.69,954,275000,275
"Connecticut","Stafford Springs",2,1,43.54,768,549900,550
"Connecticut","Bolton",2,1,0.51,661,170000,170
"Connecticut","Tolland",3,2,0.7,1248,249900,250
"Connecticut","Vernon",3,2,0.28,1232,219900,220
"Connecticut","Vernon",4,3,1.09,2713,424900,425
"Connecticut","Manchester",3,2,0.36,1388,269900,270
"Connecticut","Bolton",4,2,1.56,2347,439900,440
"Connecticut","South Windsor",4,5,16.06,2076,899000,899
"Connecticut","Glastonbury",5,3,1.29,3480,569000,569
"Connecticut","Vernon",3,2,0.46,1196,294900,295
"Massachusetts","Orange",3,1,38.88,3187,975000,975
"Connecticut","Ellington",4,3,1.34,2850,629900,630
"Connecticut","Vernon",3,3,1.02,2358,625000,625
"Connecticut","Manchester",6,3,0.2,2274,139900,140
"Connecticut","Tolland",3,2,1.35,1992,349900,350
"Connecticut","Hebron",3,3,1.03,1315,289900,290
"Connecticut","Vernon",2,1,0.3,1186,189900,190
"New Hampshire","Troy",2,2,0.09,1176,229900,230
"Connecticut","East Hartford",3,2,0.27,1824,249900,250
"Connecticut","Windsor",4,3,0.9,2758,424900,425
"Connecticut","Marlborough",2,3,7.44,1346,424000,424
"Connecticut","Hebron",3,3,1.04,1816,364900,365
"Connecticut","Mansfield",3,3,3.6,1536,299900,300
"Connecticut","Manchester",2,2,0.55,1200,254900,255
"Connecticut","Ellington",4,2,0.69,1470,279900,280
"Connecticut","South Windsor",3,2,0.52,1248,349900,350
"Massachusetts","Wales",2,2,0.29,712,50000,50
"Connecticut","Marlborough",3,2,1.21,1949,199900,200
"Connecticut","Stafford",1,4,1,2820,425000,425
"Connecticut","Manchester",4,3,0.26,2461,319900,320
"Connecticut","South Windsor",3,2,0.46,1496,310000,310
"Connecticut","East Hartford",3,2,0.2,1376,225000,225
"Connecticut","Glastonbury",1,1,0.13,828,179900,180
"Connecticut","Manchester",4,2,0.25,1456,269900,270
"Connecticut","Vernon",3,1,0.56,952,199900,200
"Connecticut","Tolland",4,3,2.38,1689,399000,399
"Connecticut","Somers",3,2,0.63,1166,249525,250
"Connecticut","Manchester",3,2,0.19,1416,269900,270
"Connecticut","Manchester",2,1,0.14,1030,209900,210
"Connecticut","Tolland",3,2,0.69,1290,299900,300
"Connecticut","Glastonbury",5,3,1.26,2500,514900,515
"Connecticut","South Windsor",5,4,0.69,3050,650000,650
"Connecticut","Manchester",6,2,0.23,1700,279900,280
"Massachusetts","Wales",3,2,0.25,1820,1e+05,100
"Connecticut","Ellington",3,2,0.69,1210,224900,225
"Connecticut","Ellington",2,2,1.01,1016,244000,244
"Connecticut","Vernon",3,2,5.19,2248,295000,295
"Connecticut","Ellington",3,3,1,1862,359900,360
"Connecticut","Stafford",2,3,0.64,2040,279900,280
"Connecticut","Glastonbury",3,2,1.1,1384,309900,310
"Connecticut","South Windsor",4,2,0.44,2272,329900,330
"Connecticut","East Windsor",3,3,0.65,1840,389900,390
"Connecticut","Manchester",3,2,0.46,2118,349900,350
"Connecticut","Somers",3,3,1,2012,549999,550
"Connecticut","South Windsor",4,4,0.88,2906,565000,565
"Connecticut","Vernon",4,3,0.39,1900,390000,390
"Connecticut","Vernon",4,2,0.28,1754,265000,265
"Connecticut","Manchester",6,4,0.16,2052,282900,283
"Connecticut","East Hartford",3,2,0.4,1251,269000,269
"Connecticut","Ellington",4,2,1.43,1758,349900,350
"Connecticut","Manchester",3,2,0.48,1248,184900,185
"Connecticut","Vernon",6,2,0.2,2127,229900,230
"Connecticut","Andover",3,2,1.08,1188,229900,230
"Connecticut","Coventry",3,1,0.34,1104,199999,200
"Connecticut","Manchester",5,5,0.4,2996,399900,400
"Connecticut","Vernon",3,1,0.27,1152,197000,197
"Connecticut","South Windsor",4,3,0.38,2338,386900,387
"Connecticut","Coventry",3,3,1.02,1201,349000,349
"Connecticut","Stafford",3,1,1,1008,229900,230
"Connecticut","East Hartford",3,2,0.63,2189,299900,300
"Connecticut","Vernon",2,1,0.99,1163,210000,210
"Connecticut","Vernon",4,4,0.37,2365,295000,295
"Connecticut","Glastonbury",4,4,1,2501,575000,575
"Connecticut","South Windsor",3,2,0.45,1416,299900,300
"Connecticut","Glastonbury",4,4,2.24,3495,689900,690
"Connecticut","Ellington",6,3,0.38,3528,319900,320
"Connecticut","Manchester",6,4,0.17,2190,309000,309
"Connecticut","Tolland",4,3,1.03,2424,449900,450
"Connecticut","Tolland",3,2,1.48,2125,274900,275
"Connecticut","Tolland",4,3,1.63,2415,439000,439
"Connecticut","Hebron",4,3,1.88,2563,475000,475
"Connecticut","Stafford",3,2,2.06,1738,325000,325
"Connecticut","Windsor",4,4,3,3715,479900,480
"Connecticut","Ellington",3,2,0.3,1284,265000,265
"Connecticut","South Windsor",5,3,1.1,4081,489900,490
"Connecticut","Manchester",3,3,0.17,1968,249900,250
"Connecticut","Vernon",6,2,0.15,3201,249900,250
